Date,Word,Count
2021-03-21,language,6200
2021-03-21,results,5741
2021-03-21,data,5591
2021-03-21,study,5273
2021-03-21,using,5143
2021-03-21,model,5019
2021-03-21,recognition,4688
2021-03-21,used,4110
2021-03-22,language,6231
2021-03-22,results,5752
2021-03-22,data,5598
2021-03-22,study,5288
2021-03-22,using,5153
2021-03-22,model,5026
2021-03-22,recognition,4688
2021-03-22,used,4118
2021-03-23,language,6248
2021-03-23,results,5762
2021-03-23,data,5611
2021-03-23,study,5300
2021-03-23,using,5162
2021-03-23,model,5030
2021-03-23,recognition,4691
2021-03-23,used,4124
2021-03-24,language,6277
2021-03-24,results,5794
2021-03-24,data,5636
2021-03-24,study,5328
2021-03-24,using,5181
2021-03-24,model,5054
2021-03-24,recognition,4707
2021-03-24,used,4136
2021-03-25,language,6291
2021-03-25,results,5803
2021-03-25,data,5645
2021-03-25,study,5339
2021-03-25,using,5198
2021-03-25,model,5067
2021-03-25,recognition,4723
2021-03-25,used,4145
2021-03-26,language,6334
2021-03-26,results,5823
2021-03-26,data,5661
2021-03-26,study,5357
2021-03-26,using,5225
2021-03-26,model,5099
2021-03-26,recognition,4743
2021-03-26,used,4165
2021-03-27,language,6337
2021-03-27,results,5829
2021-03-27,data,5664
2021-03-27,study,5358
2021-03-27,using,5229
2021-03-27,model,5103
2021-03-27,recognition,4745
2021-03-27,used,4167
2021-03-28,language,6347
2021-03-28,results,5833
2021-03-28,data,5667
2021-03-28,study,5368
2021-03-28,using,5233
2021-03-28,model,5108
2021-03-28,recognition,4747
2021-03-28,used,4180
2021-03-29,language,6365
2021-03-29,results,5847
2021-03-29,data,5684
2021-03-29,study,5386
2021-03-29,using,5239
2021-03-29,model,5124
2021-03-29,recognition,4768
2021-03-29,used,4184
2021-03-30,language,6395
2021-03-30,results,5872
2021-03-30,data,5689
2021-03-30,study,5411
2021-03-30,using,5257
2021-03-30,model,5134
2021-03-30,recognition,4784
2021-03-30,used,4195
2021-03-31,language,6445
2021-03-31,results,5904
2021-03-31,data,5744
2021-03-31,study,5445
2021-03-31,using,5290
2021-03-31,model,5166
2021-03-31,recognition,4801
2021-03-31,used,4229
2021-04-01,language,6528
2021-04-01,results,5978
2021-04-01,data,5799
2021-04-01,study,5506
2021-04-01,using,5342
2021-04-01,model,5203
2021-04-01,recognition,4840
2021-04-01,used,4291
2021-04-02,language,6535
2021-04-02,results,5986
2021-04-02,data,5819
2021-04-02,study,5512
2021-04-02,using,5360
2021-04-02,model,5219
2021-04-02,recognition,4853
2021-04-02,used,4301
2021-04-03,language,6549
2021-04-03,results,5993
2021-04-03,data,5839
2021-04-03,study,5524
2021-04-03,using,5365
2021-04-03,model,5230
2021-04-03,recognition,4861
2021-04-03,used,4313
2021-04-04,language,6559
2021-04-04,results,5994
2021-04-04,data,5842
2021-04-04,study,5526
2021-04-04,using,5368
2021-04-04,model,5238
2021-04-04,recognition,4869
2021-04-04,used,4313
2021-04-05,language,6570
2021-04-05,results,6007
2021-04-05,data,5858
2021-04-05,study,5537
2021-04-05,using,5377
2021-04-05,model,5270
2021-04-05,recognition,4889
2021-04-05,used,4323
2021-04-06,language,6594
2021-04-06,results,6027
2021-04-06,data,5877
2021-04-06,study,5553
2021-04-06,using,5397
2021-04-06,model,5292
2021-04-06,recognition,4913
2021-04-06,used,4337
2021-04-07,language,6608
2021-04-07,results,6052
2021-04-07,data,5899
2021-04-07,study,5564
2021-04-07,using,5403
2021-04-07,model,5310
2021-04-07,recognition,4926
2021-04-07,used,4349
2021-04-08,language,6628
2021-04-08,results,6081
2021-04-08,data,5930
2021-04-08,study,5584
2021-04-08,using,5434
2021-04-08,model,5335
2021-04-08,recognition,4967
2021-04-08,used,4371
2021-04-09,language,6643
2021-04-09,results,6097
2021-04-09,data,5939
2021-04-09,study,5597
2021-04-09,using,5444
2021-04-09,model,5355
2021-04-09,recognition,4975
2021-04-09,used,4378
2021-04-10,language,6648
2021-04-10,results,6101
2021-04-10,data,5941
2021-04-10,study,5600
2021-04-10,using,5445
2021-04-10,model,5367
2021-04-10,recognition,4978
2021-04-10,used,4379
2021-04-11,language,6653
2021-04-11,results,6106
2021-04-11,data,5942
2021-04-11,study,5602
2021-04-11,using,5452
2021-04-11,model,5368
2021-04-11,recognition,4991
2021-04-11,used,4386
2021-04-12,language,6677
2021-04-12,results,6123
2021-04-12,data,5970
2021-04-12,study,5622
2021-04-12,using,5462
2021-04-12,model,5378
2021-04-12,recognition,5006
2021-04-12,used,4406
2021-04-13,language,6695
2021-04-13,results,6134
2021-04-13,data,5983
2021-04-13,study,5627
2021-04-13,using,5472
2021-04-13,model,5393
2021-04-13,recognition,5021
2021-04-13,used,4419
2021-04-14,language,6701
2021-04-14,results,6145
2021-04-14,data,5989
2021-04-14,study,5635
2021-04-14,using,5488
2021-04-14,model,5412
2021-04-14,recognition,5030
2021-04-14,used,4425
2021-04-15,language,6718
2021-04-15,results,6164
2021-04-15,data,6009
2021-04-15,study,5657
2021-04-15,using,5505
2021-04-15,model,5427
2021-04-15,recognition,5047
2021-04-15,used,4436
2021-04-16,language,6722
2021-04-16,results,6175
2021-04-16,data,6028
2021-04-16,study,5678
2021-04-16,using,5510
2021-04-16,model,5447
2021-04-16,recognition,5060
2021-04-16,used,4447
2021-04-17,language,6729
2021-04-17,results,6179
2021-04-17,data,6033
2021-04-17,study,5682
2021-04-17,using,5517
2021-04-17,model,5449
2021-04-17,recognition,5063
2021-04-17,used,4447
2021-04-18,language,6729
2021-04-18,results,6181
2021-04-18,data,6038
2021-04-18,study,5683
2021-04-18,using,5518
2021-04-18,model,5449
2021-04-18,recognition,5069
2021-04-18,used,4450
2021-04-19,language,6734
2021-04-19,results,6192
2021-04-19,data,6055
2021-04-19,study,5699
2021-04-19,using,5532
2021-04-19,model,5466
2021-04-19,recognition,5075
2021-04-19,used,4459
2021-04-20,language,6734
2021-04-20,results,6205
2021-04-20,data,6064
2021-04-20,study,5708
2021-04-20,using,5537
2021-04-20,model,5478
2021-04-20,recognition,5099
2021-04-20,used,4476
2021-04-21,language,6752
2021-04-21,results,6208
2021-04-21,data,6075
2021-04-21,study,5712
2021-04-21,using,5551
2021-04-21,model,5492
2021-04-21,recognition,5105
2021-04-21,used,4481
2021-04-22,language,6765
2021-04-22,results,6221
2021-04-22,data,6092
2021-04-22,study,5724
2021-04-22,using,5563
2021-04-22,model,5505
2021-04-22,recognition,5118
2021-04-22,used,4490
2021-04-23,language,6783
2021-04-23,results,6236
2021-04-23,data,6099
2021-04-23,study,5739
2021-04-23,using,5576
2021-04-23,model,5518
2021-04-23,recognition,5128
2021-04-23,used,4500
2021-04-24,language,6788
2021-04-24,results,6239
2021-04-24,data,6128
2021-04-24,study,5746
2021-04-24,using,5577
2021-04-24,model,5521
2021-04-24,recognition,5129
2021-04-24,used,4507
2021-04-25,language,6789
2021-04-25,results,6245
2021-04-25,data,6131
2021-04-25,study,5753
2021-04-25,using,5584
2021-04-25,model,5529
2021-04-25,recognition,5142
2021-04-25,used,4515
2021-04-26,language,6796
2021-04-26,results,6266
2021-04-26,data,6143
2021-04-26,study,5772
2021-04-26,using,5593
2021-04-26,model,5535
2021-04-26,recognition,5148
2021-04-26,used,4525
2021-04-27,language,6819
2021-04-27,results,6279
2021-04-27,data,6166
2021-04-27,study,5788
2021-04-27,using,5610
2021-04-27,model,5551
2021-04-27,recognition,5153
2021-04-27,used,4533
2021-04-28,language,6839
2021-04-28,results,6300
2021-04-28,data,6210
2021-04-28,study,5816
2021-04-28,using,5641
2021-04-28,model,5564
2021-04-28,recognition,5166
2021-04-28,used,4544
2021-04-29,language,6863
2021-04-29,results,6310
2021-04-29,data,6227
2021-04-29,study,5832
2021-04-29,using,5656
2021-04-29,model,5569
2021-04-29,recognition,5170
2021-04-29,used,4549
2021-04-30,language,6880
2021-04-30,results,6321
2021-04-30,data,6242
2021-04-30,study,5842
2021-04-30,using,5663
2021-04-30,model,5577
2021-04-30,recognition,5196
2021-04-30,used,4563
2021-05-01,language,6925
2021-05-01,results,6345
2021-05-01,data,6297
2021-05-01,study,5879
2021-05-01,using,5713
2021-05-01,model,5594
2021-05-01,recognition,5223
2021-05-01,used,4595
2021-05-02,language,6935
2021-05-02,results,6349
2021-05-02,data,6298
2021-05-02,study,5881
2021-05-02,using,5717
2021-05-02,model,5594
2021-05-02,recognition,5224
2021-05-02,used,4599
2021-05-03,language,6939
2021-05-03,results,6355
2021-05-03,data,6313
2021-05-03,study,5891
2021-05-03,using,5721
2021-05-03,model,5605
2021-05-03,recognition,5228
2021-05-03,used,4609
2021-05-04,language,6948
2021-05-04,results,6369
2021-05-04,data,6323
2021-05-04,study,5902
2021-05-04,using,5731
2021-05-04,model,5617
2021-05-04,recognition,5236
2021-05-04,used,4611
2021-05-05,language,6961
2021-05-05,results,6387
2021-05-05,data,6330
2021-05-05,study,5913
2021-05-05,using,5736
2021-05-05,model,5624
2021-05-05,recognition,5249
2021-05-05,used,4622
2021-05-06,language,6991
2021-05-06,results,6411
2021-05-06,data,6343
2021-05-06,study,5940
2021-05-06,using,5755
2021-05-06,model,5635
2021-05-06,recognition,5258
2021-05-06,used,4638
2021-05-07,language,7002
2021-05-07,results,6425
2021-05-07,data,6351
2021-05-07,study,5949
2021-05-07,using,5760
2021-05-07,model,5646
2021-05-07,recognition,5267
2021-05-07,used,4641
2021-05-08,language,7007
2021-05-08,results,6430
2021-05-08,data,6360
2021-05-08,study,5957
2021-05-08,using,5768
2021-05-08,model,5661
2021-05-08,recognition,5270
2021-05-08,used,4643
2021-05-09,language,7019
2021-05-09,results,6432
2021-05-09,data,6364
2021-05-09,study,5960
2021-05-09,using,5770
2021-05-09,model,5670
2021-05-09,recognition,5272
2021-05-09,used,4649
2021-05-10,language,7026
2021-05-10,results,6442
2021-05-10,data,6388
2021-05-10,study,5979
2021-05-10,using,5779
2021-05-10,model,5680
2021-05-10,recognition,5279
2021-05-10,used,4659
2021-05-11,language,7027
2021-05-11,results,6450
2021-05-11,data,6389
2021-05-11,study,5996
2021-05-11,using,5783
2021-05-11,model,5683
2021-05-11,recognition,5286
2021-05-11,used,4660
2021-05-12,language,7040
2021-05-12,results,6465
2021-05-12,data,6410
2021-05-12,study,6014
2021-05-12,using,5793
2021-05-12,model,5688
2021-05-12,recognition,5295
2021-05-12,used,4672
2021-05-13,language,7062
2021-05-13,results,6476
2021-05-13,data,6420
2021-05-13,study,6020
2021-05-13,using,5805
2021-05-13,model,5696
2021-05-13,recognition,5305
2021-05-13,used,4684
2021-05-14,language,7073
2021-05-14,results,6488
2021-05-14,data,6426
2021-05-14,study,6029
2021-05-14,using,5814
2021-05-14,model,5711
2021-05-14,recognition,5314
2021-05-14,used,4692
2021-05-15,language,7073
2021-05-15,results,6489
2021-05-15,data,6426
2021-05-15,study,6030
2021-05-15,using,5814
2021-05-15,model,5712
2021-05-15,recognition,5315
2021-05-15,used,4693
2021-05-16,language,7076
2021-05-16,results,6490
2021-05-16,data,6426
2021-05-16,study,6030
2021-05-16,using,5814
2021-05-16,model,5715
2021-05-16,recognition,5315
2021-05-16,used,4693
2021-05-17,language,7097
2021-05-17,results,6494
2021-05-17,data,6432
2021-05-17,study,6037
2021-05-17,using,5822
2021-05-17,model,5719
2021-05-17,recognition,5318
2021-05-17,used,4700
2021-05-18,language,7116
2021-05-18,results,6507
2021-05-18,data,6456
2021-05-18,study,6049
2021-05-18,using,5833
2021-05-18,model,5732
2021-05-18,recognition,5322
2021-05-18,used,4705
2021-05-19,language,7144
2021-05-19,results,6514
2021-05-19,data,6469
2021-05-19,study,6056
2021-05-19,using,5848
2021-05-19,model,5737
2021-05-19,recognition,5326
2021-05-19,used,4709
2021-05-20,language,7154
2021-05-20,results,6524
2021-05-20,data,6470
2021-05-20,study,6062
2021-05-20,using,5852
2021-05-20,model,5740
2021-05-20,recognition,5333
2021-05-20,used,4715
2021-05-21,language,7163
2021-05-21,results,6533
2021-05-21,data,6474
2021-05-21,study,6070
2021-05-21,using,5858
2021-05-21,model,5743
2021-05-21,recognition,5346
2021-05-21,used,4725
2021-05-22,language,7165
2021-05-22,results,6535
2021-05-22,data,6482
2021-05-22,study,6073
2021-05-22,using,5863
2021-05-22,model,5745
2021-05-22,recognition,5347
2021-05-22,used,4730
2021-05-23,language,7168
2021-05-23,results,6538
2021-05-23,data,6483
2021-05-23,study,6075
2021-05-23,using,5864
2021-05-23,model,5745
2021-05-23,recognition,5356
2021-05-23,used,4734
2021-05-24,language,7177
2021-05-24,results,6552
2021-05-24,data,6493
2021-05-24,study,6086
2021-05-24,using,5880
2021-05-24,model,5754
2021-05-24,recognition,5363
2021-05-24,used,4736
2021-05-25,language,7186
2021-05-25,results,6565
2021-05-25,data,6502
2021-05-25,study,6093
2021-05-25,using,5894
2021-05-25,model,5760
2021-05-25,recognition,5374
2021-05-25,used,4745
2021-05-26,language,7192
2021-05-26,results,6578
2021-05-26,data,6512
2021-05-26,study,6103
2021-05-26,using,5908
2021-05-26,model,5771
2021-05-26,recognition,5383
2021-05-26,used,4754
2021-05-27,language,7215
2021-05-27,results,6584
2021-05-27,data,6512
2021-05-27,study,6110
2021-05-27,using,5916
2021-05-27,model,5777
2021-05-27,recognition,5391
2021-05-27,used,4763
2021-05-28,language,7223
2021-05-28,results,6604
2021-05-28,data,6519
2021-05-28,study,6121
2021-05-28,using,5924
2021-05-28,model,5791
2021-05-28,recognition,5396
2021-05-28,used,4775
2021-05-29,language,7224
2021-05-29,results,6606
2021-05-29,data,6521
2021-05-29,study,6122
2021-05-29,using,5924
2021-05-29,model,5791
2021-05-29,recognition,5396
2021-05-29,used,4775
2021-05-30,language,7247
2021-05-30,results,6610
2021-05-30,data,6532
2021-05-30,study,6140
2021-05-30,using,5930
2021-05-30,model,5795
2021-05-30,recognition,5403
2021-05-30,used,4785
2021-05-31,language,7270
2021-05-31,results,6633
2021-05-31,data,6546
2021-05-31,study,6158
2021-05-31,using,5944
2021-05-31,model,5802
2021-05-31,recognition,5416
2021-05-31,used,4796
2021-06-01,language,7328
2021-06-01,results,6686
2021-06-01,data,6612
2021-06-01,study,6201
2021-06-01,using,5995
2021-06-01,model,5852
2021-06-01,recognition,5457
2021-06-01,used,4839
2021-06-02,language,7356
2021-06-02,results,6699
2021-06-02,data,6641
2021-06-02,study,6207
2021-06-02,using,6005
2021-06-02,model,5870
2021-06-02,recognition,5470
2021-06-02,used,4846
2021-06-03,language,7374
2021-06-03,results,6703
2021-06-03,data,6652
2021-06-03,study,6216
2021-06-03,using,6022
2021-06-03,model,5886
2021-06-03,recognition,5486
2021-06-03,used,4858
2021-06-04,language,7377
2021-06-04,results,6706
2021-06-04,data,6661
2021-06-04,study,6220
2021-06-04,using,6028
2021-06-04,model,5894
2021-06-04,recognition,5490
2021-06-04,used,4861
2021-06-05,language,7377
2021-06-05,results,6708
2021-06-05,data,6667
2021-06-05,study,6220
2021-06-05,using,6030
2021-06-05,model,5903
2021-06-05,recognition,5494
2021-06-05,used,4862
2021-06-06,language,7424
2021-06-06,results,6832
2021-06-06,data,6817
2021-06-06,study,6255
2021-06-06,using,6166
2021-06-06,model,6154
2021-06-06,recognition,5622
2021-06-06,used,4924
2021-06-07,language,7424
2021-06-07,results,6838
2021-06-07,data,6830
2021-06-07,study,6261
2021-06-07,using,6171
2021-06-07,model,6165
2021-06-07,recognition,5625
2021-06-07,used,4932
2021-06-08,language,7430
2021-06-08,results,6842
2021-06-08,data,6837
2021-06-08,study,6276
2021-06-08,using,6178
2021-06-08,model,6178
2021-06-08,recognition,5633
2021-06-08,used,4934
2021-06-09,language,7436
2021-06-09,results,6853
2021-06-09,data,6849
2021-06-09,study,6283
2021-06-09,model,6195
2021-06-09,using,6190
2021-06-09,recognition,5650
2021-06-09,used,4935
2021-06-10,language,7441
2021-06-10,data,6864
2021-06-10,results,6862
2021-06-10,study,6290
2021-06-10,model,6205
2021-06-10,using,6199
2021-06-10,recognition,5657
2021-06-10,used,4942
2021-06-11,language,7459
2021-06-11,results,6876
2021-06-11,data,6875
2021-06-11,study,6299
2021-06-11,model,6223
2021-06-11,using,6213
2021-06-11,recognition,5670
2021-06-11,used,4945
2021-06-12,language,7470
2021-06-12,results,6883
2021-06-12,data,6878
2021-06-12,study,6303
2021-06-12,model,6225
2021-06-12,using,6215
2021-06-12,recognition,5671
2021-06-12,used,4950
2021-06-13,language,7471
2021-06-13,results,6884
2021-06-13,data,6880
2021-06-13,study,6306
2021-06-13,model,6226
2021-06-13,using,6215
2021-06-13,recognition,5675
2021-06-13,used,4950
2021-06-14,language,7486
2021-06-14,data,6925
2021-06-14,results,6913
2021-06-14,study,6335
2021-06-14,model,6267
2021-06-14,using,6237
2021-06-14,recognition,5692
2021-06-14,used,4967
2021-06-15,language,7497
2021-06-15,data,6931
2021-06-15,results,6928
2021-06-15,study,6341
2021-06-15,model,6283
2021-06-15,using,6244
2021-06-15,recognition,5702
2021-06-15,used,4970
2021-06-16,language,7520
2021-06-16,results,6949
2021-06-16,data,6946
2021-06-16,study,6353
2021-06-16,model,6332
2021-06-16,using,6270
2021-06-16,recognition,5712
2021-06-16,used,4988
2021-06-17,language,7526
2021-06-17,data,6972
2021-06-17,results,6966
2021-06-17,study,6363
2021-06-17,model,6362
2021-06-17,using,6279
2021-06-17,recognition,5721
2021-06-17,used,4996
2021-06-18,language,7533
2021-06-18,data,6991
2021-06-18,results,6973
2021-06-18,study,6370
2021-06-18,model,6367
2021-06-18,using,6288
2021-06-18,recognition,5729
2021-06-18,used,5005
2021-06-19,language,7535
2021-06-19,data,6995
2021-06-19,results,6977
2021-06-19,study,6372
2021-06-19,model,6371
2021-06-19,using,6290
2021-06-19,recognition,5730
2021-06-19,used,5011
2021-06-20,language,7535
2021-06-20,data,6996
2021-06-20,results,6985
2021-06-20,model,6375
2021-06-20,study,6373
2021-06-20,using,6293
2021-06-20,recognition,5734
2021-06-20,used,5011
2021-06-21,language,7567
2021-06-21,data,7007
2021-06-21,results,6999
2021-06-21,model,6407
2021-06-21,study,6389
2021-06-21,using,6306
2021-06-21,recognition,5740
2021-06-21,used,5015
2021-06-22,language,7582
2021-06-22,results,7013
2021-06-22,data,7011
2021-06-22,model,6416
2021-06-22,study,6403
2021-06-22,using,6321
2021-06-22,recognition,5745
2021-06-22,used,5023
2021-06-23,language,7590
2021-06-23,results,7035
2021-06-23,data,7030
2021-06-23,model,6424
2021-06-23,study,6419
2021-06-23,using,6330
2021-06-23,recognition,5746
2021-06-23,used,5034
2021-06-24,language,7604
2021-06-24,results,7046
2021-06-24,data,7044
2021-06-24,model,6432
2021-06-24,study,6425
2021-06-24,using,6338
2021-06-24,recognition,5749
2021-06-24,used,5037
2021-06-25,language,7642
2021-06-25,results,7057
2021-06-25,data,7053
2021-06-25,model,6458
2021-06-25,study,6430
2021-06-25,using,6346
2021-06-25,recognition,5760
2021-06-25,used,5045
2021-06-26,language,7643
2021-06-26,data,7063
2021-06-26,results,7060
2021-06-26,model,6464
2021-06-26,study,6432
2021-06-26,using,6359
2021-06-26,recognition,5770
2021-06-26,used,5057
2021-06-27,language,7649
2021-06-27,data,7074
2021-06-27,results,7064
2021-06-27,model,6465
2021-06-27,study,6440
2021-06-27,using,6360
2021-06-27,recognition,5774
2021-06-27,used,5060
2021-06-28,language,7659
2021-06-28,data,7088
2021-06-28,results,7081
2021-06-28,model,6479
2021-06-28,study,6455
2021-06-28,using,6377
2021-06-28,recognition,5790
2021-06-28,used,5073
2021-06-29,language,7669
2021-06-29,data,7098
2021-06-29,results,7093
2021-06-29,model,6495
2021-06-29,study,6474
